continent;location;date;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
Africa;Algeria;2020/07/07;;;;;;;;;;;;;;;;;;;65,74;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/08;;;;;;;;;;;;;;;;;;;65,74;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/09;;;;;;;;;;;;;;;;;;;65,74;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/10;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/11;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/12;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/13;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/14;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/15;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/16;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/17;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/18;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/19;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/20;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/21;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/22;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/23;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/24;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/25;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/26;;;;;;;;;;;;;;;;;;;74,07;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/27;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/28;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/29;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/30;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/07/31;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/01;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/02;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/03;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/04;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/05;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/06;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/07;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/08;;;;;;;;;;;;;;;;;;;87,96;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/09;;;;;;;;;;;;;;;;;;;87,96;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/10;;;;;;;;;;;;;;;;;;;85,19;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/11;;;;;;;;;;;;;;;;;;;85,19;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/12;;;;;;;;;;;;;;;;;;;85,19;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/13;;;;;;;;;;;;;;;;;;;85,19;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/14;;;;;;;;;;;;;;;;;;;85,19;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/15;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/16;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/17;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/18;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/19;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/20;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/21;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/22;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/23;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/24;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/25;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/26;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/27;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/28;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/29;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/30;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/08/31;;;;;;;;;;;;;;;;;;;79,63;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/01;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/02;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/03;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/04;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/05;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/06;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/07;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/08;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/09;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/10;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/11;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/12;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/13;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/14;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/15;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/16;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/17;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/18;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/19;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/20;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/21;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/22;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/23;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/24;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/25;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/26;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/27;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/28;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/29;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/09/30;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/01;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/02;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/03;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/04;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/05;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/06;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/07;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/08;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/09;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/10;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/11;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/12;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/13;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/14;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/15;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/16;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/17;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/18;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/19;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/20;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/21;;;;;;;;;;;;;;;;;;;75,93;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/22;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/23;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/24;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/25;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/26;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/27;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/28;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/29;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/30;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/10/31;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/01;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/02;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/03;;;;;;;;;;;;;;;;;;;75;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/04;;;;;;;;;;;;;;;;;;;71,3;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/05;;;;;;;;;;;;;;;;;;;71,3;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/06;;;;;;;;;;;;;;;;;;;71,3;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/07;;;;;;;;;;;;;;;;;;;71,3;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/08;;;;;;;;;;;;;;;;;;;71,3;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/09;;;;;;;;;;;;;;;;;;;71,3;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/10;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/11;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/12;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/13;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/14;;;;;;;;;;;;;;;;;;;68,52;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/15;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/16;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/17;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/18;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/19;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/20;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/21;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/22;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/23;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/24;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/25;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/26;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
Africa;Algeria;2020/11/27;;;;;;;;;;;;;;;;;;;72,22;17,348;29,1;6,211;3,857;13913,839;0,5;278,364;6,73;0,7;30,4;83,741;1,9;76,88;0,748
